total_return_pct,final_equity,max_drawdown_pct,sharpe_ratio,win_rate_pct,profit_factor,total_trades,long_trades,short_trades,long_pnl,short_pnl,liquidations,liq_loss,avg_win,avg_loss,cooldown,leverage_tier,risk_pct,trail_atr_mult,fib_tolerance,long_only,score
3551.61,365161.11,31.39,1.758,48.35,3.887,91,82,9,374138.93,-147.87,0,0.0,11444.18,-2756.44,18,current,0.03,2.0,0.012,False,1558.7823204842307
3088.03,318802.54,26.45,1.543,45.0,4.521,60,60,0,320044.18,0.0,0,0.0,15219.92,-2754.35,36,current,0.05,2.0,0.005,True,1545.195164461248
2267.84,236783.73,18.31,1.792,46.91,5.028,81,81,0,234690.44,0.0,0,0.0,7709.22,-1354.88,12,conservative,0.08,2.0,0.008,True,1544.2640109229933
3543.32,364331.68,32.01,1.778,46.75,4.56,77,77,0,368779.96,0.0,0,0.0,13121.3,-2526.51,18,current,0.03,2.0,0.008,True,1537.413580756014
5643.49,574348.86,59.56,1.504,49.25,3.294,67,67,0,592094.1,0.0,1,51874.37,25764.28,-7591.98,24,aggressive,0.02,2.0,0.005,True,1529.349221625252
3445.87,354586.85,31.39,1.763,45.12,4.258,82,82,0,360391.26,0.0,0,0.0,12729.89,-2458.1,18,current,0.03,2.0,0.012,True,1516.5274332589997
3265.41,336540.78,29.82,1.934,53.12,4.654,96,85,11,342808.98,-574.22,0,0.0,8546.98,-2081.36,12,current,0.02,3.5,0.012,False,1502.871241448692
5276.5,537650.38,56.39,1.475,50.63,3.279,79,70,9,565915.47,-9689.81,1,42229.61,20006.03,-6256.81,24,aggressive,0.02,3.0,0.008,False,1486.2305524029082
5250.19,535018.77,56.01,1.474,50.63,3.27,79,70,9,562852.82,-9299.28,1,42462.45,19936.25,-6253.75,24,aggressive,0.02,2.5,0.008,False,1485.9355416889844
3210.63,331062.97,29.82,1.926,53.12,4.623,96,85,11,336920.19,-360.11,0,0.0,8420.51,-2064.13,12,current,0.02,3.0,0.012,False,1478.6280201207244
2990.38,309037.9,27.43,1.716,50.0,5.106,66,66,0,310315.73,0.0,0,0.0,11693.49,-2289.98,24,current,0.03,3.0,0.005,True,1466.2339278162597
2980.71,308070.79,27.43,1.715,50.0,5.092,66,66,0,309349.66,0.0,0,0.0,11665.26,-2291.03,24,current,0.03,2.5,0.005,True,1461.64159059424
5087.45,518744.7,54.85,1.399,48.48,2.571,66,59,7,545100.34,-1747.8,1,71750.65,27787.43,-10171.92,36,aggressive,0.03,2.0,0.005,False,1456.3905104831358
5171.05,527104.96,56.77,1.47,50.63,3.255,79,70,9,554883.14,-9539.43,1,41996.77,19679.53,-6200.96,24,aggressive,0.02,3.5,0.008,False,1449.8172238858551
2952.86,305286.01,27.43,1.711,50.0,5.078,66,66,0,306482.64,0.0,0,0.0,11564.78,-2277.43,24,current,0.03,3.5,0.005,True,1448.5134735690851
3132.55,323254.78,29.82,1.915,52.58,4.507,97,86,11,328724.26,-85.15,0,0.0,8281.56,-2037.4,12,current,0.02,2.5,0.012,False,1443.7262508383637
2846.26,294625.81,26.34,1.534,49.23,3.961,65,58,7,292663.51,5362.75,0,0.0,12458.76,-3050.13,36,current,0.05,2.5,0.005,False,1431.035662110858
2830.05,293004.61,26.34,1.532,49.23,3.944,65,58,7,291039.32,5364.37,0,0.0,12408.93,-3050.98,36,current,0.05,3.5,0.005,False,1423.1155239179957
2811.73,291172.64,26.34,1.53,49.23,3.937,65,58,7,289160.24,5341.13,0,0.0,12337.0,-3038.87,36,current,0.05,3.0,0.005,False,1414.2333227031131
2861.72,296171.99,27.43,1.698,49.25,4.5,67,67,0,297906.93,0.0,0,0.0,11607.13,-2503.77,24,current,0.03,2.0,0.005,True,1402.893079110463
2006.97,210697.09,18.01,1.998,53.12,5.078,96,85,11,206478.11,2401.38,0,0.0,5100.05,-1138.3,12,conservative,0.05,3.5,0.012,False,1400.391242087729
3007.88,310788.3,29.82,1.927,50.59,5.358,85,85,0,312834.11,0.0,0,0.0,8944.57,-1709.1,12,current,0.02,3.5,0.012,True,1394.0667391012742
1981.99,208199.31,18.01,1.991,53.12,5.045,96,85,11,203863.79,2456.84,0,0.0,5045.55,-1133.39,12,conservative,0.05,3.0,0.012,False,1383.6481699056078
2957.3,305729.66,29.82,1.919,50.59,5.31,85,85,0,307631.87,0.0,0,0.0,8814.2,-1699.5,12,current,0.02,3.0,0.012,True,1371.5669684775319
4809.46,490945.52,55.78,1.452,50.0,2.891,80,71,9,519992.95,-9372.16,1,42695.29,19515.08,-6749.56,24,aggressive,0.02,2.0,0.008,False,1364.6204334887059
1949.33,204933.38,18.01,1.982,52.58,4.908,97,86,11,200544.75,2522.51,0,0.0,5000.69,-1129.74,12,conservative,0.05,2.5,0.012,False,1361.2928001110492
2697.76,279775.85,26.34,1.515,48.48,3.614,66,59,7,278038.68,5493.11,0,0.0,12249.66,-3189.92,36,current,0.05,2.0,0.005,False,1357.502529992407
2911.7,301169.96,29.82,1.88,52.04,4.011,98,87,11,307462.86,-803.94,0,0.0,8009.77,-2166.79,12,current,0.02,2.0,0.012,False,1344.0502179745138
2885.55,298554.67,29.82,1.907,50.0,5.144,86,86,0,300394.17,0.0,0,0.0,8671.57,-1685.66,12,current,0.02,2.5,0.012,True,1339.1409356136824
5121.22,522121.85,62.86,1.48,47.14,3.552,70,70,0,535305.55,0.0,1,44109.76,22577.52,-5668.99,24,aggressive,0.02,3.0,0.008,True,1338.2645135221126
5095.66,519566.25,62.53,1.479,47.14,3.536,70,70,0,532738.28,0.0,1,44352.96,22509.65,-5677.84,24,aggressive,0.02,2.5,0.008,True,1336.4704410682873
1902.2,200219.77,18.01,1.985,50.59,5.566,85,85,0,196931.17,0.0,0,0.0,5582.88,-1026.97,12,conservative,0.05,3.5,0.012,True,1333.7910049972236
1878.46,197846.2,18.01,1.978,50.59,5.523,85,85,0,194509.49,0.0,0,0.0,5523.52,-1023.86,12,conservative,0.05,3.0,0.012,True,1317.810439200444
5018.81,511881.01,63.18,1.475,47.14,3.522,70,70,0,524807.63,0.0,1,43866.55,22209.54,-5624.52,24,aggressive,0.02,3.5,0.008,True,1306.7478882557773
1865.42,196541.76,18.01,1.957,52.04,4.513,98,87,11,192789.49,1973.91,0,0.0,4905.86,-1179.48,12,conservative,0.05,2.0,0.012,False,1303.5860172126595
1906.18,200618.0,18.46,1.769,53.85,5.334,78,71,7,194261.97,3354.18,0,0.0,5790.7,-1266.48,18,conservative,0.08,3.0,0.005,False,1302.9582166847238
1901.72,200171.52,18.46,1.768,53.85,5.323,78,71,7,193783.84,3388.19,0,0.0,5780.63,-1267.07,18,conservative,0.08,2.5,0.005,False,1300.011182015168
1847.53,194753.43,18.01,1.969,50.0,5.352,86,86,0,191437.7,0.0,0,0.0,5475.05,-1023.01,12,conservative,0.05,2.5,0.012,True,1296.4186468628536
1889.82,198982.3,18.46,1.765,53.85,5.313,78,71,7,192606.01,3341.94,0,0.0,5747.09,-1261.94,18,conservative,0.08,3.5,0.005,False,1292.2348114842903
2784.31,288431.06,29.71,1.675,50.63,4.169,79,70,9,290352.76,1209.71,0,0.0,9588.98,-2358.89,24,current,0.03,3.0,0.008,False,1286.6885715247392
2766.45,286645.22,29.82,1.887,49.43,4.504,87,87,0,288965.98,0.0,0,0.0,8637.74,-1874.01,12,current,0.02,2.0,0.012,True,1283.4912977867202
2775.16,287515.64,29.71,1.674,50.63,4.16,79,70,9,289330.91,1313.95,0,0.0,9565.69,-2358.54,24,current,0.03,2.5,0.008,False,1282.6188004039043
2749.42,284942.18,29.71,1.67,50.63,4.149,79,70,9,286775.01,1201.75,0,0.0,9485.5,-2344.7,24,current,0.03,3.5,0.008,False,1271.2060508246382
1802.25,190225.0,18.01,1.955,49.43,4.891,87,87,0,187114.69,0.0,0,0.0,5469.84,-1092.91,12,conservative,0.05,2.0,0.012,True,1264.024058856191
2686.1,278609.93,29.71,1.679,47.14,4.607,70,70,0,279365.86,0.0,0,0.0,10812.55,-2093.19,24,current,0.03,3.0,0.008,True,1246.1213614944463
2677.26,277725.68,29.71,1.678,47.14,4.592,70,70,0,278482.91,0.0,0,0.0,10787.95,-2095.12,24,current,0.03,2.5,0.008,True,1242.1569323460117
1804.55,190455.33,18.46,1.742,53.16,4.857,79,72,7,184152.52,3353.96,0,0.0,5622.07,-1314.07,18,conservative,0.08,2.0,0.005,False,1234.546045503792
2664.04,276403.63,29.71,1.657,50.0,3.777,80,71,9,278638.06,1327.09,0,0.0,9519.08,-2519.95,24,current,0.03,2.0,0.008,False,1231.6802521036689
2652.4,275239.85,29.71,1.673,47.14,4.582,70,70,0,275920.02,0.0,0,0.0,10695.17,-2081.63,24,current,0.03,3.5,0.008,True,1231.1033793335578
4667.66,476765.94,62.34,1.456,46.48,3.088,71,71,0,490999.99,0.0,1,44596.16,22004.07,-6187.74,24,aggressive,0.02,2.0,0.008,True,1224.9483804940646
1737.0,183700.36,18.46,1.73,50.7,5.627,71,71,0,179356.31,0.0,0,0.0,6058.85,-1107.49,18,conservative,0.08,3.0,0.005,True,1194.6884127843985
2569.92,266992.04,29.71,1.66,46.48,4.119,71,71,0,268154.98,0.0,0,0.0,10731.01,-2262.32,24,current,0.03,2.0,0.008,True,1192.3886829350388
1732.92,183291.52,18.46,1.729,50.7,5.612,71,71,0,178949.78,0.0,0,0.0,6048.63,-1108.6,18,conservative,0.08,2.5,0.005,True,1191.9652286023834
1699.19,179918.79,18.05,1.712,52.44,5.213,82,73,9,174207.68,1852.36,0,0.0,5066.16,-1071.41,24,conservative,0.08,3.5,0.012,False,1188.7235013850416
1722.03,182202.59,18.46,1.726,50.7,5.603,71,71,0,177833.62,0.0,0,0.0,6013.07,-1103.92,18,conservative,0.08,3.5,0.005,True,1184.8419869989166
1652.6,175260.18,17.7,1.897,51.76,4.961,85,77,8,169428.27,2671.28,0,0.0,4898.83,-1059.73,12,conservative,0.05,3.0,0.005,False,1180.6473163841806
1648.6,174860.5,17.7,1.896,51.76,4.95,85,77,8,169001.37,2701.98,0,0.0,4890.32,-1060.27,12,conservative,0.05,2.5,0.005,False,1177.902429378531
1674.3,177429.99,18.05,1.705,52.44,5.167,82,73,9,171634.13,1891.75,0,0.0,5003.92,-1067.76,24,conservative,0.08,3.0,0.012,False,1172.005027700831
1674.04,177403.74,18.05,1.705,52.44,5.16,82,73,9,171591.03,1918.42,0,0.0,5005.01,-1069.38,24,conservative,0.08,2.5,0.012,False,1171.7999833795013
1638.31,173831.23,17.7,1.892,51.76,4.942,85,77,8,167975.89,2662.06,0,0.0,4861.92,-1055.77,12,conservative,0.05,3.5,0.005,False,1170.899870056497
2484.31,258430.65,29.56,1.822,51.76,4.335,85,77,8,259951.41,946.04,0,0.0,7707.44,-1908.05,12,current,0.02,3.0,0.005,False,1165.1956346414072
2476.01,257601.14,29.56,1.821,51.76,4.325,85,77,8,259027.22,1040.4,0,0.0,7688.44,-1907.9,12,current,0.02,2.5,0.005,False,1161.4777861975645
1652.74,175274.1,18.05,1.709,49.32,5.672,73,73,0,170495.68,0.0,0,0.0,5749.74,-986.35,24,conservative,0.08,3.5,0.012,True,1160.5494293628808
2452.93,255293.17,29.56,1.816,51.76,4.313,85,77,8,256712.65,953.45,0,0.0,7623.49,-1896.77,12,current,0.02,3.5,0.005,False,1151.151937753721
1609.59,170959.5,17.7,1.882,51.16,4.558,86,78,8,165284.68,2710.61,0,0.0,4891.2,-1124.23,12,conservative,0.05,2.0,0.005,False,1149.5818813559322
1628.5,172849.55,18.05,1.702,49.32,5.614,73,73,0,168034.7,0.0,0,0.0,5679.33,-984.36,24,conservative,0.08,3.0,0.012,True,1144.1960664819944
1628.24,172823.98,18.05,1.702,49.32,5.604,73,73,0,168017.65,0.0,0,0.0,5680.84,-986.29,24,conservative,0.08,2.5,0.012,True,1143.9760221606648
1629.33,172933.24,18.05,1.692,51.81,4.758,83,74,9,167267.59,1932.06,0,0.0,4981.83,-1125.48,24,conservative,0.08,2.0,0.012,False,1140.1589002770081
1643.03,174302.77,18.46,1.703,50.0,5.084,72,72,0,170022.41,0.0,0,0.0,5879.32,-1156.48,18,conservative,0.08,2.0,0.005,True,1130.8617540628386
1709.16,180916.11,19.57,1.718,50.59,4.696,85,76,9,175737.45,1880.31,0,0.0,5248.34,-1144.3,18,conservative,0.08,3.0,0.008,False,1119.2931793561575
1705.13,180513.46,19.57,1.717,50.59,4.684,85,76,9,175306.05,1911.61,0,0.0,5239.91,-1145.2,18,conservative,0.08,2.5,0.008,False,1116.7409049565663
2376.51,247650.56,29.56,1.801,51.16,3.876,86,78,8,249519.83,1042.29,0,0.0,7674.87,-2074.57,12,current,0.02,2.0,0.005,False,1115.0224343707714
1669.39,176938.85,19.09,1.705,48.89,4.426,90,81,9,172264.83,1886.62,0,0.0,5113.41,-1105.19,18,conservative,0.08,3.5,0.012,False,1114.7030230487167
1584.69,168468.88,18.05,1.688,48.65,5.125,74,74,0,163817.7,0.0,0,0.0,5653.77,-1045.21,24,conservative,0.08,2.0,0.012,True,1112.6785983379502
1694.41,179441.05,19.57,1.713,50.59,4.677,85,76,9,174243.61,1868.54,0,0.0,5209.35,-1140.24,18,conservative,0.08,3.5,0.008,False,1110.0361328564131
2298.76,239876.23,28.41,1.642,46.97,4.158,66,66,0,239491.27,0.0,0,0.0,10171.77,-2166.67,36,current,0.03,2.5,0.012,True,1109.063627595917
1660.09,176009.44,19.09,1.702,48.89,4.41,90,81,9,171263.09,1935.37,0,0.0,5090.58,-1104.07,18,conservative,0.08,2.5,0.012,False,1108.731362493452
2274.83,237483.28,28.41,1.637,46.97,4.138,66,66,0,237057.46,0.0,0,0.0,10084.22,-2158.66,36,current,0.03,3.5,0.012,True,1097.9975371348116
1642.16,174215.88,19.09,1.697,48.89,4.389,90,81,9,169437.39,1926.37,0,0.0,5043.77,-1099.17,18,conservative,0.08,3.0,0.012,False,1097.2910104766893
1667.31,176731.01,19.57,1.716,47.37,5.047,76,76,0,172492.3,0.0,0,0.0,5975.38,-1065.53,18,conservative,0.08,3.0,0.008,True,1095.4184067450178
1663.38,176337.67,19.57,1.715,47.37,5.033,76,76,0,172101.56,0.0,0,0.0,5966.06,-1066.92,18,conservative,0.08,2.5,0.008,True,1092.917230965764
2262.54,236254.06,28.41,1.635,46.97,4.129,66,66,0,235793.01,0.0,0,0.0,10037.32,-2153.26,36,current,0.03,3.0,0.012,True,1092.337595564942
1628.46,172845.76,19.09,1.703,45.68,4.748,81,81,0,169072.99,0.0,0,0.0,5788.81,-1025.3,18,conservative,0.08,3.5,0.012,True,1090.7194782608694
2213.23,231322.83,27.74,1.628,45.31,4.05,64,64,0,230654.06,0.0,0,0.0,10561.15,-2160.55,36,current,0.03,2.5,0.008,True,1088.2608731074263
1652.9,175290.08,19.57,1.711,47.37,5.026,76,76,0,171026.2,0.0,0,0.0,5930.67,-1061.95,18,conservative,0.08,3.5,0.008,True,1086.35909555442
1510.04,161003.55,17.7,1.857,49.35,5.294,77,77,0,156463.07,0.0,0,0.0,5076.24,-934.2,12,conservative,0.05,3.0,0.005,True,1086.313943502825
1619.38,171937.84,19.09,1.7,45.68,4.728,81,81,0,168145.51,0.0,0,0.0,5763.52,-1025.11,18,conservative,0.08,2.5,0.012,True,1084.865061288633
1506.45,160645.23,17.7,1.856,49.35,5.28,77,77,0,156107.77,0.0,0,0.0,5067.87,-935.16,12,conservative,0.05,2.5,0.005,True,1083.8266949152542
2200.5,230049.97,27.74,1.625,45.31,4.033,64,64,0,229379.08,0.0,0,0.0,10517.83,-2161.08,36,current,0.03,3.5,0.008,True,1082.2238320115357
1496.91,159690.84,17.7,1.852,49.35,5.272,77,77,0,155125.6,0.0,0,0.0,5037.81,-931.06,12,conservative,0.05,3.5,0.005,True,1077.3228644067797
2186.12,228611.61,27.74,1.622,45.31,4.024,64,64,0,227897.35,0.0,0,0.0,10457.65,-2153.56,36,current,0.03,3.0,0.008,True,1075.4669819754868
1601.86,170185.78,19.09,1.694,45.68,4.704,81,81,0,166359.36,0.0,0,0.0,5710.2,-1020.87,18,conservative,0.08,3.0,0.012,True,1073.6354814038764
1617.48,171748.12,19.57,1.691,50.0,4.323,86,77,9,166614.89,1877.94,0,0.0,5097.65,-1179.22,18,conservative,0.08,2.0,0.008,False,1060.6029642309657
1470.62,157061.84,17.7,1.842,48.72,4.827,78,78,0,152698.04,0.0,0,0.0,5068.28,-997.42,12,conservative,0.05,2.0,0.005,True,1057.3157570621468
2185.65,228564.77,28.41,1.62,46.27,3.737,67,67,0,228544.26,0.0,0,0.0,10066.2,-2319.66,36,current,0.03,2.0,0.012,True,1055.174181626188
1506.96,160696.41,18.31,1.851,50.55,4.453,91,80,11,154783.83,2527.84,0,0.0,4410.13,-1012.32,12,conservative,0.05,3.0,0.008,False,1051.516669033315
1570.62,167061.65,19.09,1.675,48.35,4.088,91,82,9,162363.24,1904.69,0,0.0,4942.36,-1131.83,18,conservative,0.08,2.0,0.012,False,1050.496892613934
1503.3,160329.93,18.31,1.85,50.55,4.443,91,80,11,154390.0,2558.77,0,0.0,4403.04,-1013.14,12,conservative,0.05,2.5,0.008,False,1049.071761332605
1493.86,159386.21,18.31,1.845,50.55,4.437,91,80,11,153453.79,2516.53,0,0.0,4377.26,-1008.52,12,conservative,0.05,3.5,0.008,False,1042.7921086837794
1576.9,167690.1,19.57,1.688,46.75,4.609,77,77,0,163508.15,0.0,0,0.0,5800.24,-1104.89,18,conservative,0.08,2.0,0.008,True,1037.1491440981094
2096.64,219663.52,27.74,1.604,44.62,3.65,65,65,0,219316.91,0.0,0,0.0,10416.98,-2299.32,36,current,0.03,2.0,0.008,True,1031.8523129055516
1531.14,163114.37,19.09,1.672,45.12,4.352,82,82,0,159355.56,0.0,0,0.0,5591.97,-1056.61,18,conservative,0.08,2.0,0.012,True,1027.0979078051334
2154.33,225433.46,29.56,1.776,49.35,4.8,77,77,0,224550.33,0.0,0,0.0,7464.12,-1515.03,12,current,0.02,3.0,0.005,True,1021.5120527740189
2147.37,224736.62,29.56,1.775,49.35,4.784,77,77,0,223855.77,0.0,0,0.0,7447.55,-1516.7,12,current,0.02,2.5,0.005,True,1018.3515196211096
2126.97,222696.58,29.56,1.769,49.35,4.772,77,77,0,221748.26,0.0,0,0.0,7382.4,-1507.25,12,current,0.02,3.5,0.005,True,1009.1703017591341
1439.14,153913.63,18.31,1.825,50.0,4.119,92,81,11,148602.59,2002.42,0,0.0,4323.59,-1049.57,12,conservative,0.05,2.0,0.008,False,1005.24480010923
1427.04,152703.62,18.31,1.837,47.5,4.791,80,80,0,148145.53,0.0,0,0.0,4926.81,-930.31,12,conservative,0.05,3.0,0.008,True,1001.146389404697
1273.23,137322.81,15.97,1.678,53.42,4.863,73,66,7,129543.02,2750.52,0,0.0,4270.34,-1007.34,24,conservative,0.08,3.0,0.005,False,999.2416192861616
1423.64,152363.77,18.31,1.835,47.5,4.778,80,80,0,147808.78,0.0,0,0.0,4919.3,-931.54,12,conservative,0.05,2.5,0.008,True,998.8244806116876
1270.17,137017.19,15.97,1.677,53.42,4.853,73,66,7,129214.12,2776.31,0,0.0,4262.79,-1007.6,24,conservative,0.08,2.5,0.005,False,996.9395266123983
2148.93,224893.45,30.35,1.756,50.55,3.957,91,80,11,225110.33,1128.21,0,0.0,6581.24,-1699.97,12,current,0.02,3.0,0.008,False,995.4074233937396
1414.59,151458.59,18.31,1.831,47.5,4.772,80,80,0,146875.96,0.0,0,0.0,4889.79,-927.05,12,conservative,0.05,3.5,0.008,True,992.8268263244129
2141.62,224161.61,30.35,1.755,50.55,3.947,91,80,11,224290.28,1216.61,0,0.0,6565.92,-1700.56,12,current,0.02,2.5,0.008,False,992.1878566721581
1262.03,136203.18,15.97,1.673,53.42,4.843,73,66,7,128411.14,2740.08,0,0.0,4237.83,-1003.65,24,conservative,0.08,3.5,0.005,False,990.8584696305574
2121.73,222173.13,30.35,1.75,50.55,3.938,91,80,11,222307.28,1127.33,0,0.0,6510.61,-1690.08,12,current,0.02,3.5,0.008,False,983.4503146622735
2060.57,216056.94,29.56,1.754,48.72,4.224,78,78,0,215553.16,0.0,0,0.0,7431.93,-1671.5,12,current,0.02,2.0,0.005,True,976.8775142083898
3818.91,391891.21,64.58,1.425,46.97,2.916,66,66,0,401988.73,0.0,1,54287.87,19735.65,-5994.76,36,aggressive,0.02,2.5,0.012,True,976.4066178383401
1389.65,148965.1,18.31,1.821,46.91,4.413,81,81,0,144574.02,0.0,0,0.0,4919.16,-984.98,12,conservative,0.05,2.0,0.008,True,974.616854178045
1239.61,133960.85,15.97,1.664,52.7,4.499,74,67,7,126282.72,2785.4,0,0.0,4255.33,-1054.0,24,conservative,0.08,2.0,0.005,False,972.5876468378208
3751.38,385138.01,64.55,1.42,46.97,2.895,66,66,0,395090.33,0.0,1,53887.24,19469.47,-5956.09,36,aggressive,0.02,3.5,0.012,True,959.271791634392
2066.76,216676.3,30.59,1.79,53.85,4.171,78,71,7,215612.14,1576.21,0,0.0,6801.93,-1902.58,18,current,0.02,3.0,0.005,False,956.8635596600199
2060.03,216002.97,30.59,1.789,53.85,4.161,78,71,7,214854.22,1659.52,0,0.0,6785.85,-1902.55,18,current,0.02,2.5,0.005,False,953.9104942791762
3723.27,382326.71,65.06,1.418,46.97,2.884,66,66,0,392186.05,0.0,1,53983.28,19364.7,-5946.27,36,aggressive,0.02,3.0,0.012,True,946.4495084537349
1416.78,151677.62,19.32,1.62,46.97,4.544,66,66,0,146695.51,0.0,0,0.0,6067.26,-1182.55,36,conservative,0.08,2.5,0.012,True,946.3209813664596
2040.46,214045.73,30.59,1.783,53.85,4.149,78,71,7,212903.86,1577.12,0,0.0,6728.26,-1891.83,18,current,0.02,3.5,0.005,False,945.315978751226
1380.25,148024.91,18.83,1.608,45.31,4.438,64,64,0,142922.8,0.0,0,0.0,6362.06,-1187.92,36,conservative,0.08,2.5,0.008,True,941.4608417419014
1406.99,150699.49,19.32,1.616,46.97,4.529,66,66,0,145704.18,0.0,0,0.0,6032.11,-1179.75,36,conservative,0.08,3.5,0.012,True,940.0796935817807
1375.16,147516.22,18.83,1.606,45.31,4.425,64,64,0,142413.78,0.0,0,0.0,6344.74,-1188.11,36,conservative,0.08,3.5,0.008,True,938.1237084439724
1401.3,150130.33,19.32,1.615,46.97,4.521,66,66,0,145123.85,0.0,0,0.0,6011.16,-1177.77,36,conservative,0.08,3.0,0.012,True,936.4955590062112
1368.52,146852.36,18.83,1.604,45.31,4.416,64,64,0,141735.9,0.0,0,0.0,6318.07,-1185.38,36,conservative,0.08,3.0,0.008,True,933.828420605417
1991.17,209117.46,30.35,1.72,50.0,3.567,92,81,11,210094.89,445.34,0,0.0,6359.85,-1782.89,12,current,0.02,2.0,0.008,False,924.6211927512356
1976.79,207678.94,30.35,1.745,47.5,4.376,80,80,0,206478.43,0.0,0,0.0,7043.22,-1456.28,12,current,0.02,3.0,0.008,True,923.240136738056
1824.28,192428.14,27.01,1.565,50.0,3.267,74,65,9,189748.34,3473.18,0,0.0,7525.36,-2303.16,36,current,0.03,2.5,0.012,False,921.1221077378749
1970.28,207027.76,30.35,1.744,47.5,4.36,80,80,0,205829.56,0.0,0,0.0,7028.5,-1458.41,12,current,0.02,2.5,0.008,True,920.334161449753
1374.07,147407.38,19.32,1.605,46.27,4.214,67,67,0,142572.74,0.0,0,0.0,6030.23,-1232.34,36,conservative,0.08,2.0,0.012,True,917.8433561076604
1154.9,125490.05,15.97,1.635,50.0,5.106,66,66,0,119465.48,0.0,0,0.0,4501.91,-881.75,24,conservative,0.08,3.0,0.005,True,913.2384408265498
1951.67,205166.84,30.35,1.739,47.5,4.351,80,80,0,203904.52,0.0,0,0.0,6967.07,-1448.67,12,current,0.02,3.5,0.008,True,912.1463657331136
1805.09,190508.52,27.01,1.559,50.0,3.253,74,65,9,187801.57,3456.24,0,0.0,7463.9,-2294.77,36,current,0.03,3.5,0.012,False,911.8483317289891
1152.11,125210.76,15.97,1.634,50.0,5.093,66,66,0,119188.54,0.0,0,0.0,4494.2,-882.43,24,conservative,0.08,2.5,0.005,True,911.1174151534125
1335.28,143527.68,18.83,1.592,44.62,4.121,65,65,0,138559.65,0.0,0,0.0,6308.81,-1233.22,36,conservative,0.08,2.0,0.008,True,911.0167387148168
1795.22,189522.44,27.01,1.558,50.0,3.247,74,65,9,186787.4,3439.44,0,0.0,7428.83,-2287.56,36,current,0.03,3.0,0.012,False,907.1471295816365
1144.67,124466.89,15.97,1.631,50.0,5.083,66,66,0,118425.23,0.0,0,0.0,4467.47,-878.82,24,conservative,0.08,3.5,0.005,True,905.5746800250469
3536.69,363669.22,64.54,1.405,45.31,2.815,64,64,0,372787.41,0.0,1,51805.73,19937.61,-5868.66,36,aggressive,0.02,2.5,0.008,True,903.7981958475365
3500.59,360059.46,64.51,1.402,45.31,2.797,64,64,0,369166.08,0.0,1,51805.73,19814.38,-5870.03,36,aggressive,0.02,3.5,0.008,True,894.727001085103
1124.18,122417.78,15.97,1.621,49.25,4.697,67,67,0,116515.57,0.0,0,0.0,4485.73,-926.87,24,conservative,0.08,2.0,0.005,True,888.4653731997496
1260.19,136019.5,18.46,1.824,53.85,4.702,78,71,7,128740.85,2608.95,0,0.0,3972.08,-985.48,18,conservative,0.05,3.0,0.005,False,886.9088049837486
1257.17,135716.78,18.46,1.823,53.85,4.692,78,71,7,128414.18,2634.84,0,0.0,3965.32,-985.96,18,conservative,0.05,2.5,0.005,False,884.8908353196099
3444.5,354450.01,64.1,1.397,46.27,2.583,67,67,0,365454.1,0.0,1,54592.46,19234.07,-6411.17,36,aggressive,0.02,2.0,0.012,True,883.4384945397817
1890.27,199026.9,30.35,1.723,46.91,3.904,81,81,0,198171.06,0.0,0,0.0,7010.74,-1586.91,12,current,0.02,2.0,0.008,True,883.0607232289951
1897.73,199772.76,30.59,1.749,53.16,3.706,79,72,7,198645.91,1682.02,0,0.0,6532.55,-2001.06,18,current,0.02,2.0,0.005,False,881.1489398496241
3467.95,356795.36,65.02,1.4,45.31,2.786,64,64,0,365783.89,0.0,1,51805.73,19674.23,-5850.54,36,aggressive,0.02,3.0,0.008,True,881.0516564134114
1244.3,134430.19,18.04,1.564,50.0,3.851,74,65,9,127158.67,2888.87,0,0.0,4747.42,-1232.62,36,conservative,0.08,2.5,0.012,False,880.3500110864745
1249.1,134910.49,18.46,1.819,53.85,4.683,78,71,7,127616.82,2599.59,0,0.0,3942.12,-982.01,18,conservative,0.05,3.5,0.005,False,879.547221018418
1733.54,183354.11,27.01,1.542,49.33,3.018,75,66,9,180863.78,3589.69,0,0.0,7455.61,-2405.37,36,current,0.03,2.0,0.012,False,876.5181429100332
1755.67,185566.63,27.57,1.55,48.61,3.198,72,63,9,182676.13,3374.53,0,0.0,7734.06,-2287.6,36,current,0.03,2.5,0.008,False,874.861497642365
1235.63,133563.29,18.04,1.56,50.0,3.839,74,65,9,126286.35,2879.83,0,0.0,4720.74,-1229.76,36,conservative,0.08,3.5,0.012,False,874.497024390244
1230.59,133058.85,18.04,1.558,50.0,3.833,74,65,9,125780.13,2867.5,0,0.0,4704.31,-1227.35,36,conservative,0.08,3.0,0.012,False,871.1092328159646
1745.46,184545.53,27.57,1.547,48.61,3.185,72,63,9,181653.23,3375.99,0,0.0,7705.56,-2288.26,36,current,0.03,3.5,0.008,False,869.98219695321
1733.92,183391.69,27.57,1.545,48.61,3.18,72,63,9,180466.29,3355.07,0,0.0,7661.16,-2278.9,36,current,0.03,3.0,0.008,False,864.5574878491115
1211.93,131192.84,18.04,1.552,48.61,3.772,72,63,9,123853.53,2828.62,0,0.0,4925.24,-1235.17,36,conservative,0.08,2.5,0.008,False,858.4145521064303
